# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 06 12:45:56 BST 2021 [seed=1620301547338]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	tmrca(node1)	tmrca(node10)	tmrca(node2)	tmrca(node3)	tmrca(node4)	tmrca(node5)	tmrca(node6)	tmrca(node7)	tmrca(node8)	tmrca(node9)	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
8840000	-36357.453559916925	-154.67981389996672	-36202.77374601696	48500.67078027614	425673.4007787645	8904.744029958458	42743.460530011784	13496.453736301086	19519.02446849085	17762.714900985797	24762.786242551803	28229.964443102886	40042.184221164454	45431.6040566447	30785.221709815574	4.0031311789155234E-5	6.7060286410653756E-6	6.706028641065377E-6	-36202.77374601696	0.0	-148.67629662641568
8850000	-36351.06118177329	-155.13893477232412	-36195.92224700097	51612.386103157056	452559.9583986025	9379.236191032274	45191.495787892985	15459.247109741382	20891.024554994423	17835.990420818685	25479.111147025433	28978.428656457832	42637.90838132776	49710.328704052525	34944.8416652444	4.369886181272729E-5	6.428428376972933E-6	6.428428376972934E-6	-36195.92224700097	0.0	-150.27280560583858
8860000	-36357.55594647723	-155.29872156183924	-36202.25722491539	54647.79970699351	468642.5932047951	10011.567813037542	46708.461811877154	14347.486895001024	20406.60280643892	18250.040393317526	27054.91206944075	29516.71539249867	44648.13631148199	51085.641313796536	35756.25210560062	4.0167892577695705E-5	6.080847542569717E-6	6.080847542569715E-6	-36202.25722491539	0.0	-150.41613879747445
8870000	-36348.427770616014	-154.96086191069548	-36193.46690870532	52165.38744324322	456175.39220654464	9683.527258647553	45195.84540410237	14732.819324203072	20625.81938841623	17784.536782733023	25798.27679058717	29243.329372352713	43075.9284648688	50977.62925299546	34693.88897157971	3.317326921557644E-5	6.29466297124222E-6	6.29466297124222E-6	-36193.46690870532	0.0	-149.21178905108542
8880000	-36364.32474946298	-157.20682094895196	-36207.11792851403	56806.69245240373	502210.2423783583	10439.515395878398	51112.7179160263	15740.325733852076	23595.616885081723	18944.563947771716	30070.4328553448	33265.193336042394	46861.18411459765	54051.43078357783	36567.32036250674	3.545116048795088E-5	5.600470044243725E-6	5.600470044243724E-6	-36207.11792851403	0.0	-151.01954530622467
8890000	-36357.78883243397	-157.54585829594163	-36200.24297413803	59337.68318612897	513060.83825423033	11192.001599561456	49666.94113905788	17018.54085309156	23234.809506264053	18641.211848400995	28355.12959534137	32778.05618888317	48822.741034733255	57779.13038942898	40243.37312737424	3.612048945931271E-5	5.623328765124182E-6	5.623328765124183E-6	-36200.24297413803	0.0	-151.5044622217534
8900000	-36350.31410908308	-156.15988786547632	-36194.15422121761	52458.58654646121	463590.247173732	9898.634900310592	46261.9973961931	14975.646084825594	21059.842694750827	17714.56468995107	26471.077826412446	29917.55777679287	44097.608781277726	51894.749179284496	35639.118574817454	5.1212078706746975E-5	6.235641567268531E-6	6.235641567268531E-6	-36194.15422121761	0.0	-152.17537706544897
8910000	-36356.99215454964	-154.64770041159176	-36202.344454138045	50625.226242262885	445096.3645277725	9598.666727156166	45576.30652265085	15360.607653219802	20723.099445275937	17626.398590533092	25219.882671380652	29124.65456514613	42361.968793117376	49464.11198816294	31591.69254854199	3.827566515160226E-5	6.430782289474391E-6	6.43078228947439E-6	-36202.344454138045	0.0	-149.25541050735166
8920000	-36356.13013725306	-155.4683661340792	-36200.661771118976	48592.34865793373	428312.2471413485	9709.20421232784	42607.6160194805	14169.862863898265	20687.89808227699	16048.368662166315	25375.4560732563	27735.549789403296	39443.4957602898	47057.087519343426	32209.61253571641	5.2413777085273436E-5	6.686923443573436E-6	6.686923443573435E-6	-36200.661771118976	0.0	-150.58189668092422
8930000	-36354.01153827893	-156.55825436603754	-36197.453283912895	48284.24189807641	423251.9448843897	9353.032715088153	41923.25405082652	14225.734202588035	18775.593519467548	17184.64656020047	24267.976878209025	27166.95505286934	40366.312471725534	46867.467346807745	32176.050689917945	2.792132928843851E-5	6.925359103633888E-6	6.925359103633891E-6	-36197.453283912895	0.0	-148.1373126427074
8940000	-36353.24019464659	-156.01750836353415	-36197.22268628306	52469.58316445575	462489.8624156808	10407.301830167484	44953.84666293166	16204.349045356494	20670.682931900712	17959.15576530623	26265.54146934688	29889.073866597384	42640.52294799927	51511.51978553083	34649.94950099321	5.0844501827111966E-5	6.172021926982435E-6	6.172021926982436E-6	-36197.22268628306	0.0	-152.04266802097217
8950000	-36355.11920618747	-154.82801192538773	-36200.29119426208	52223.25733298278	455356.11771731917	9733.110390492142	46188.13641928006	15806.08590236652	19884.05929139697	17780.481936026215	25232.355859452495	29310.867417274356	42150.46084113731	48792.58057969296	37698.399726887816	3.570786092324345E-5	6.288241743005834E-6	6.288241743005835E-6	-36200.29119426208	0.0	-149.3816090153605
8960000	-36365.796351259225	-155.78391988439816	-36210.012431374824	53453.979500668465	481200.60278657265	9650.889014508773	47257.576443421254	16287.56102565146	22047.019104583313	17822.232486981313	28387.050646335454	32116.750709602176	44529.04967479094	53177.98036397778	36777.44198766835	3.928225428754369E-5	6.2107676783304375E-6	6.210767678330436E-6	-36210.012431374824	0.0	-150.78423435884196
8970000	-36354.088201384526	-155.02323984762523	-36199.064961536904	53456.03042077142	463737.0816329835	9793.974806364175	45416.50487055571	15804.74260959628	20542.976676312093	16894.07449378824	26028.721956985384	30341.831259602837	43491.624128217045	52820.76564718731	35322.3767263742	3.6395096771463685E-5	6.097911578078273E-6	6.097911578078275E-6	-36199.064961536904	0.0	-149.75175041673208
8980000	-36352.92675413979	-155.68588455237006	-36197.240869587426	52194.13154846164	464406.1324427095	9847.75326921952	46936.016488695546	15592.149629798292	20917.8396532538	17827.773617809085	26771.486458641568	29980.469607198324	43816.136724136	49982.67634230753	35379.88191125568	2.7593201801057444E-5	6.06534556148086E-6	6.065345561480861E-6	-36197.240869587426	0.0	-149.28768678291777
8990000	-36353.18445097993	-155.74811905093895	-36197.436331928984	54329.7588004663	481457.8559935729	10405.821061434457	48333.1835611573	16193.230329243881	21832.571792045565	19647.38090135049	27156.74704088942	30139.882787003597	45872.66076935216	53196.49631502597	36375.00117935152	3.342746443217789E-5	5.968345110729221E-6	5.96834511072922E-6	-36197.436331928984	0.0	-150.07364055414797
9000000	-36352.90878996131	-156.9120217718666	-36195.99676818944	54620.33124304254	475861.8431261062	9790.697912645664	47862.10414504001	15292.953875411344	20443.721972469677	17767.00595670544	26959.85421399241	29835.64732058366	45162.29855303493	52881.52413490929	36405.90958525155	2.3082960954068923E-5	6.086644650116707E-6	6.086644650116707E-6	-36195.99676818944	0.0	-149.77770618184502
9010000	-36355.15074597263	-155.9481761101356	-36199.20256986249	49009.97385163503	439579.5619944158	9451.713482319996	42944.799341516926	16384.117709174945	20672.41224617017	17921.963091715086	25812.143630249815	28491.90303930022	40691.31787596046	47245.61835571442	33992.2601862243	2.604338995584603E-5	6.564322563356554E-6	6.564322563356554E-6	-36199.20256986249	0.0	-148.67284731363037
9020000	-36358.459159869526	-157.97765163186492	-36200.48150823766	59755.826746655686	521581.26824469876	10679.396713033802	52211.90480035874	16703.133812373886	23631.35665148642	19913.579772773795	31059.287974940235	33169.08109124029	48951.62784806692	57677.60537582962	38452.035972984995	3.647087920893185E-5	5.589867667946126E-6	5.589867667946126E-6	-36200.48150823766	0.0	-151.86948122594276
9030000	-36352.70787589048	-155.74569917826977	-36196.962176712215	53150.925380257686	460158.6347539321	9665.777840481713	45119.4760885716	15368.40610668027	20136.01369195127	18049.80186797541	25440.897019534696	28933.04001851329	43391.30798230487	50910.579687819685	34844.43468683658	4.945399035216143E-5	6.210409843090582E-6	6.210409843090583E-6	-36196.962176712215	0.0	-151.64476219364835
9040000	-36352.54219294564	-154.6631056253871	-36197.87908732025	50965.6004437356	450130.55391166126	9469.439721768424	44099.89840549018	15056.18145698571	20764.430852068177	17538.315531299922	27158.492926697094	29956.789440329147	43297.24549993495	49701.07347183416	33411.73923484134	3.9362513499208703E-5	6.313877123960248E-6	6.313877123960251E-6	-36197.87908732025	0.0	-149.5733261764406
9050000	-36356.83348784016	-154.99957642224874	-36201.83391141791	53195.64267744521	461284.93268288736	10515.2733996128	43144.389031872	15934.354435433055	21591.011613043753	17841.71417003288	26578.876700703397	29513.839260710385	43519.683315627975	52510.69498870909	34970.33694952534	3.657593360483933E-5	6.256218394304858E-6	6.25621839430486E-6	-36201.83391141791	0.0	-149.68148818377279
9060000	-36354.543117839115	-155.4282634692828	-36199.11485436983	52158.19013922426	468343.7146368956	9935.085934356774	46292.77613381712	15547.869075915323	21317.255060642452	18974.069223836213	26930.243403514374	30815.964110447963	43919.95319883521	51997.27027327845	35929.666551707065	3.143611771283686E-5	6.256796452821351E-6	6.256796452821351E-6	-36199.11485436983	0.0	-149.50109818916448
9070000	-36354.47801378176	-156.18434897885237	-36198.293664802906	53506.068364933744	468163.12063505425	10084.791988196628	45543.26337174725	15032.291426746826	21602.720413120336	18115.971126694843	26463.562054377202	30676.210755690772	44460.480393067286	53453.135607006014	35476.096740431465	2.5480444703932173E-5	6.2008039612291015E-6	6.2008039612291E-6	-36198.293664802906	0.0	-149.43779507436446
9080000	-36358.307896996484	-156.26442707791014	-36202.04346991857	57470.6913517923	495412.4394081903	10389.786429527849	48758.543703394826	16731.584603104144	21581.7308829196	18592.229516407926	28474.719674450997	32169.66611702751	45200.326030699114	56059.48730525802	37585.075665740704	3.4612384227301986E-5	5.915436746946042E-6	5.915436746946041E-6	-36202.04346991857	0.0	-150.67429288963095
9090000	-36356.49110950588	-157.1909702552088	-36199.30013925067	54588.92313940241	491162.3726636242	10319.565680723774	47173.252970434085	16720.98323456523	23188.78483921221	18605.020204331002	28053.61185886854	32002.889813938116	47543.49404780311	53843.56820835447	37277.032859728315	4.735743249050362E-5	5.831208353932036E-6	5.831208353932038E-6	-36199.30013925067	0.0	-152.71141706445695
9100000	-36358.81135055679	-155.41721157074704	-36203.39413898604	49831.3048391064	444755.0842429028	8989.969987035745	43477.96590254547	17175.155475879503	20801.00847259884	18347.224001546652	25912.045823687804	29003.51542792352	41847.05168571182	48366.979268494775	32839.91780665967	4.6342434086394784E-5	6.6007721305163994E-6	6.600772130516402E-6	-36203.39413898604	0.0	-150.34391585367723
9110000	-36352.996887639994	-154.86598166023347	-36198.130905979764	52258.419970831346	458295.4896587863	9546.471979410235	46094.739899669854	14862.333085972956	20147.476275503737	16811.558491270425	26385.00652171104	28471.516941201582	43214.819113645746	51625.01952772773	36288.964723201265	3.5346579248881225E-5	6.199462318203417E-6	6.199462318203416E-6	-36198.130905979764	0.0	-149.4531940434341
9120000	-36351.65698198472	-155.63375488672438	-36196.023227098	53700.34223659255	474977.4211288938	10363.1288175489	46385.729770094586	15966.739632922745	21461.6507589969	18438.391529488523	27282.10015655256	30819.99144940786	46022.04737734616	51728.596796230115	35252.66955425383	3.107706507421433E-5	5.9983985721157855E-6	5.998398572115787E-6	-36196.023227098	0.0	-149.68843031252445
9130000	-36358.76857339865	-154.8656626989648	-36203.90291069969	47647.07135168286	417679.51967637625	9267.08694012827	43030.284745651035	14146.999680765413	19493.286228492623	14318.664601046099	23957.099784663507	26515.422761540303	38823.02468185204	45008.7285695246	34238.08095002802	4.861742513717901E-5	6.758467735928111E-6	6.75846773592811E-6	-36203.90291069969	0.0	-149.41637392141666
9140000	-36356.91714471353	-156.20653058790845	-36200.71061412562	52261.094756261205	458157.00474577706	10299.92147607012	43485.67124549426	15063.795983704591	20529.96813402522	18228.76998192239	25896.617167081604	30440.827591236248	44862.966225405115	52029.975084720376	32954.68649018026	5.294215904738437E-5	6.322169266322093E-6	6.322169266322092E-6	-36200.71061412562	0.0	-152.25785854202243
9150000	-36355.18385219981	-155.44998045793668	-36199.73387174187	52342.16102846624	453613.33328958665	8969.226144649503	45556.19719335122	14684.380310990051	19112.276536684276	17221.752065040517	25529.167800521456	28742.54091233889	42741.193479944275	50227.17783884027	33626.69849063436	2.7676836310738476E-5	6.271965530217754E-6	6.2719655302177564E-6	-36199.73387174187	0.0	-148.9884734492549
9160000	-36352.5740833186	-156.5122761995996	-36196.061807119	50770.74684287371	444228.38899581105	9093.769093255269	44913.92840556415	14668.619034469104	19696.844221828967	16554.6427362304	24859.807359731	28106.547237277828	42523.8539177122	50303.06100090356	33695.26245188149	5.941408410527298E-5	6.390458112772886E-6	6.390458112772884E-6	-36196.061807119	0.0	-152.89615316191677
9170000	-36351.00294041198	-155.2426907499542	-36195.760249662024	47230.29770751103	413960.2410937861	8776.594730193854	41674.991395451856	13792.255711185726	17995.797260897816	15143.531312828096	23205.810676127283	25795.084835615824	39763.823763023014	45792.3102083665	32020.273469257125	4.2643638796230815E-5	6.935750732569071E-6	6.935750732569077E-6	-36195.760249662024	0.0	-148.46699277082982
9180000	-36355.91471997685	-155.03283790099027	-36200.88188207586	50876.6788990424	446645.839966029	8828.720715604468	43394.192542002944	16230.518699917786	20257.686861274367	17220.2354983741	26612.256540136972	28799.40088758807	42454.96877802163	49425.58520004452	33741.32723803884	3.885363007340612E-5	6.563768308127316E-6	6.563768308127314E-6	-36200.88188207586	0.0	-149.37802985519198
9190000	-36357.08144117671	-154.78731829161308	-36202.2941228851	51242.9280623579	438554.8747375879	9328.467774775083	42245.718850048666	13896.582880140464	19390.635608673645	17038.896255076965	24760.375808351804	28150.20659497944	41567.51745857839	47364.24333072727	33393.58961044802	3.324134497570441E-5	6.518941252025893E-6	6.518941252025894E-6	-36202.2941228851	0.0	-148.63046352290985
9200000	-36352.00521536336	-155.40835794553922	-36196.59685741782	54288.37825872055	472822.1775691958	9855.331808782039	45781.665113476454	14923.0292768457	20560.911385205472	18017.43244321763	26083.657243327543	30145.80572930128	45500.158751974814	53712.73627305244	35464.7564353598	3.3137133461953726E-5	6.120702014798294E-6	6.120702014798293E-6	-36196.59685741782	0.0	-149.7611002198475
9210000	-36355.27131133582	-155.75600499920023	-36199.515306336616	49549.16930697687	440922.6877157841	9187.063747888076	43924.50397650389	14509.817660200733	18853.835160491555	17202.680957573848	24838.07602007232	27721.596529860875	42904.78390631989	48600.36373498167	34366.695745643105	2.8108690075486194E-5	6.62026808230599E-6	6.620268082305989E-6	-36199.515306336616	0.0	-148.6263722392774
9220000	-36352.023127910434	-154.3535435018753	-36197.669584408555	48788.62656449143	431423.56058907893	9081.853123216613	42045.49156068521	13495.54391653783	19772.99872377698	16844.624930069673	25447.850753609844	28773.971715752305	41142.59155741354	47315.71028097777	31889.263141217838	3.954459203363644E-5	6.531943331139292E-6	6.5319433311392936E-6	-36197.669584408555	0.0	-148.85552963441535
9230000	-36352.9245376577	-155.67547115961648	-36197.24906649809	54715.78218640923	470325.12877451815	9909.68699213108	47057.386767533106	15018.362291765507	20208.080412459753	17352.493481541245	26289.09860263419	29489.384983765773	44235.62756535709	51731.8151549294	37711.54460585947	4.4580755894244255E-5	6.110372151194737E-6	6.110372151194741E-6	-36197.24906649809	0.0	-151.2041573220149
